"school_name","ls","p"
"BUFFALO COLLEGIATE CHARTER SCHOOL",0.841988257018902,9.21946819449589e-05
"BUFFALO ELEMENTARY SCHOOL OF TECHNOLOGY",0.262681058270829,0.000451006417082096
"BUFFALO UNITED CHARTER SCHOOL",0.805678428036305,0.000531572940943907
"BUILD COMMUNITY SCHOOL",0.786305977411643,0.000295687448400049
"BURGARD VOCATIONAL HIGH SCHOOL",0.437122641331103,0.000409477281070854
"BUSHWICK ASCEND CHARTER SCHOOL",0.472208685730618,0.000736726872839447
"BUSHWICK COMMUNITY HIGH SCHOOL",0.458674507564793,0.000128740321634853
"BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE",0.438924179005382,0.000257480643269705
"BUSHWICK SCHOOL FOR SOCIAL JUSTICE",0.394354532599164,0.000269108801352853
"BUSINESS OF SPORTS SCHOOL",0.315815160437936,0.000359642317857362
"BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL",0.221684234329642,0.000436055928118049
"CALKINS ROAD MIDDLE SCHOOL",0.725624913891396,0.000554829257110203
"CAMBRIA HEIGHTS ACADEMY",0.60795640848533,0.000308146189203421
"CANAL VIEW ELEMENTARY SCHOOL",0.831129528304895,0.000404493784749505
"CANARSIE ASCEND CHARTER SCHOOL",1.02640630974253,0.0007184540529945
"CAPITAL PREP (CP) HARLEM CHARTER",0.701601816914224,0.000276584045834877
"CASCADES HIGH SCHOOL",0.365906423573323,0.000136215566116876
"CASEY MIDDLE SCHOOL",0.675879970399733,0.000522436531021434
"CASTLE BRIDGE SCHOOL",0.361496524684753,0.000162794213164072
"CATHERINE AND COUNT BASIE MIDDLE SCHOOL 72",0.541847484672311,0.000284059290316901
"CAYUGA HEIGHTS ELEMENTARY SCHOOL",0.826677899981408,0.000999191012430501
"CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC (THE)",0.380361408047476,0.000351336490655114
"CENTRAL BROOKLYN ASCEND CHARTER",0.943399447472753,0.000459312244284345
"CENTRAL PARK EAST HIGH SCHOOL",0.129457327555605,0.000425258352755126
"CENTRAL PARK EAST I",0.11552993263966,0.000127079156194403
"CENTRAL PARK EAST II",0.104409073763966,0.000373762224101185
"CENTRAL QUEENS ACADEMY CHARTER SCHOOL",0.296125031614754,0.000348844742494439
"CHALLENGE PREPARATORY CHARTER SCHOOL",0.759168487550432,0.000656990931697861
"CHANNEL VIEW SCHOOL FOR RESEARCH",0.0940965259394336,0.000798189994136086
"CHARLES A LINDBERGH ELEMENTARY SCHOOL",0.817818328866511,0.000417783108273102
"CHARLES H ROTH MIDDLE SCHOOL",0.417845334509431,0.000506655459337162
"CHARLOTTE AVENUE ELEMENTARY SCHOOL",1.20776743353596,0.000219273838139362
"CHARLOTTE SIDWAY SCHOOL",1.09577828042038,0.00031312968552477
"CHARTER HIGH SCHOOL-LAW AND SOCIAL",0.585523863142438,0.000350505907934889
"CHARTER SCHOOL FOR APPLIED TECHNOLOGIES",0.132304442589735,0.00188043927858907
"CHARTER SCHOOL OF INQUIRY",0.840039377235647,0.00019850927013374
"CHEEKTOWAGA HIGH SCHOOL",0.318223651616589,0.000569779746074251
