"school_name","ls","p"
"BRONX THEATRE HIGH SCHOOL",0.062261408942466,0.000293195700239374
"BRONX WRITING ACADEMY",0.152121033806316,0.000331402505369717
"BRONXDALE HIGH SCHOOL",0.0242035951696948,0.000381237468583209
"BRONXWOOD PREPARATORY ACADEMY (THE)",0.00176280764073012,0.000300670944721398
"BROOKLYN ACADEMY HIGH SCHOOL",0.060474943124991,0.000164455378604521
"BROOKLYN ACADEMY OF GLOBAL FINANCE (THE)",0.222314904576781,8.88723510640595e-05
"BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT",0.00805635972125236,0.000313960268244995
"BROOKLYN ARBOR ELEMENTARY SCHOOL",0.0321363029156626,0.000483399143170866
"BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL",0.000969570192215666,0.000271600549513528
"BROOKLYN ASCEND CHARTER SCHOOL",0.0409349977367938,0.00127743622370583
"BROOKLYN BRIDGE ACADEMY",0.018613194784375,0.000154488385961823
"BROOKLYN BROWNSTONE SCHOOL",0.00592025271632295,0.000209306845496664
"BROOKLYN CHARTER SCHOOL (THE)",0.0142008650169848,0.000173591788526995
"BROOKLYN COLLEGE ACADEMY",0.000557198306401855,0.000546523429907955
"BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL",0.0907792571537571,0.000199339852853965
"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS & MEDIA",0.092369730622927,0.000352997656095564
"BROOKLYN DEMOCRACY ACADEMY",0.0265632276286247,0.000162794213164072
"BROOKLYN DREAMS CHARTER SCHOOL",0.0356756590548063,0.000515791869259635
"BROOKLYN EAST COLLEGIATE CHARTER SCHOOL",0.0132426686232265,0.000257480643269705
"BROOKLYN EMERGING LEADERS ACADEMY CS",0.00185893354185851,9.63475955460832e-05
"BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES)",0.138992118480355,8.22276893022607e-05
"BROOKLYN EXCELSIOR CHARTER SCHOOL",0.113715315421953,0.000524097696461884
"BROOKLYN FRONTIERS HIGH SCHOOL",0.0988906184122481,0.0001436908105989
"BROOKLYN GARDENS ELEMENTARY SCHOOL",0.204728474989078,0.000220935003579812
"BROOKLYN GENERATION SCHOOL",0.0114461160784058,0.000156980134122498
"BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY",0.0397055355382227,0.000500010797575363
"BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY",0.0455223568195622,0.000141199062438225
"BROOKLYN HIGH SCHOOL OF THE ARTS",0.000923152939903985,0.000787392418773163
"BROOKLYN INSTITUTE FOR LIBERAL ARTS",0.0627824935829726,0.000340538915292191
"BROOKLYN INTERNATIONAL HIGH SCHOOL AT WATERS EDGE",0.0487796115885667,0.000289873369358475
"BROOKLYN LAB SCHOOL",0.0943751692565334,0.00037293164138096
"BROOKLYN LABORATORY CHARTER SCHOOL",0.254855342393502,0.000570610328794476
"BROOKLYN LANDMARK ELEMENTARY SCHOOL",0.0123980329901252,0.000280736959436001
"BROOKLYN LATIN SCHOOL (THE)",0.021059109557163,0.000582238486877624
"BROOKLYN PREPARATORY HIGH SCHOOL",0.0511311575882265,0.000437717093558499
"BROOKLYN PROSPECT CHARTER SCHOOL",0.151968248061314,0.000642040442733813
"BROOKLYN PROSPECT CHARTER-CSD 13",0.26107896171477,0.000582238486877624
"BROOKLYN SCHOLARS CHARTER SCHOOL",0.0846318163219445,0.000578085573276499
"BROOKLYN SCHOOL FOR GLOBAL STUDIES",0.0314304959768615,0.000205984514615764
"BROOKLYN SCHOOL FOR MATH AND RESEARCH (THE)",0.100761350568755,0.000230071413502285
"BROOKLYN SCHOOL FOR MUSIC & THEATER",0.0239961530179847,0.000246683067906782
"BROOKLYN SCHOOL OF INQUIRY",0.386109754700004,0.000443531172600073
"BROOKLYN SCIENCE AND ENGINEERING ACADEMY",0.0154526749150234,0.000264125305031504
"BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES",0.00461094613540768,0.000570610328794476
"BROOKLYN STUDIO SECONDARY SCHOOL",0.0160956541736745,0.00077493367796979
"BROOKLYN TECHNICAL HIGH SCHOOL",0.0238438293177026,0.00493532252357609
"BROOKLYN THEATRE ARTS HIGH SCHOOL",0.0515494148803581,0.00028572045575735
"BROOKLYN URBAN GARDEN CHARTER SCHOOL",0.0061560689346638,0.000237546657984309
"BROOKS HILL SCHOOL",0.414096039707734,0.000534895271824807
"BROOKSIDE ELEMENTARY SCHOOL CAMPUS",0.0741299362535825,0.000303993275602297
"BROOKVIEW SCHOOL",0.199605093087152,0.000120434494432604
"BROOME STREET ACADEMY CHARTER HIGH SCHOOL",0.00982755290089429,0.000246683067906782
"BROWNSVILLE ACADEMY HIGH SCHOOL",0.057780840104976,8.88723510640595e-05
"BROWNSVILLE ASCEND CHARTER SCHOOL",0.062991997290435,0.000872942438956323
"BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL",0.209363250219251,0.000231732578942735
"BROWNSVILLE COLLEGIATE  CHARTER SCHOOL",0.0396728892014127,0.000293195700239374
"BUCKMAN HEIGHTS ELEMENTARY SCHOOL",0.0059568142939194,0.000300670944721398
"BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS",0.00766793860745582,0.000601341889442795
"BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL",0.109696699214388,0.000582238486877624
"BUFFALO COLLEGIATE CHARTER SCHOOL",0.0474571496131612,9.21946819449589e-05
"BUFFALO ELEMENTARY SCHOOL OF TECHNOLOGY",0.23729347686108,0.000451006417082096
"BUFFALO UNITED CHARTER SCHOOL",0.200922203462958,0.000531572940943907
"BUILD COMMUNITY SCHOOL",0.217750437670969,0.000295687448400049
"BURGARD VOCATIONAL HIGH SCHOOL",0.101751125007704,0.000409477281070854
"BUSHWICK ASCEND CHARTER SCHOOL",0.140185639457972,0.000736726872839447
"BUSHWICK COMMUNITY HIGH SCHOOL",0.0344472322476584,0.000128740321634853
"BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE",0.204622747389375,0.000257480643269705
"BUSHWICK SCHOOL FOR SOCIAL JUSTICE",0.0487519346519212,0.000269108801352853
"BUSINESS OF SPORTS SCHOOL",0.00147680118382879,0.000359642317857362
"BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL",0.00349184325095007,0.000436055928118049
"CALKINS ROAD MIDDLE SCHOOL",1.054407774185,0.000554829257110203
"CAMBRIA HEIGHTS ACADEMY",0.00424764966882339,0.000308146189203421
"CANAL VIEW ELEMENTARY SCHOOL",0.258029965739376,0.000404493784749505
"CANARSIE ASCEND CHARTER SCHOOL",0.00359270433464934,0.0007184540529945
"CAPITAL PREP (CP) HARLEM CHARTER",0.000317291300891764,0.000276584045834877
"CASCADES HIGH SCHOOL",0.0552970626887101,0.000136215566116876
"CASEY MIDDLE SCHOOL",0.538810801294938,0.000522436531021434
"CASTLE BRIDGE SCHOOL",0.00412716050068657,0.000162794213164072
"CATHERINE AND COUNT BASIE MIDDLE SCHOOL 72",0.0378701024257554,0.000284059290316901
"CAYUGA HEIGHTS ELEMENTARY SCHOOL",0.100761927821726,0.000999191012430501
"CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC (THE)",0.0786854718630247,0.000351336490655114
"CENTRAL BROOKLYN ASCEND CHARTER",0.0416586155923965,0.000459312244284345
"CENTRAL PARK EAST HIGH SCHOOL",0.0207681177778952,0.000425258352755126
"CENTRAL PARK EAST I",0.161552863689471,0.000127079156194403
"CENTRAL PARK EAST II",0.0738442995159413,0.000373762224101185
"CENTRAL QUEENS ACADEMY CHARTER SCHOOL",0.0637391585783216,0.000348844742494439
"CHALLENGE PREPARATORY CHARTER SCHOOL",0.0221446824656621,0.000656990931697861
