"school_name","ls","p"
"BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY",0.0242962043290182,0.000500010797575363
"BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY",0.0251075170073689,0.000141199062438225
"BROOKLYN HIGH SCHOOL OF THE ARTS",0.0969781527891564,0.000787392418773163
"BROOKLYN INSTITUTE FOR LIBERAL ARTS",0.0344985643453179,0.000340538915292191
"BROOKLYN INTERNATIONAL HIGH SCHOOL AT WATERS EDGE",0.973645901378586,0.000289873369358475
"BROOKLYN LAB SCHOOL",0.161019900346533,0.00037293164138096
"BROOKLYN LABORATORY CHARTER SCHOOL",0.0620647162267174,0.000570610328794476
"BROOKLYN LANDMARK ELEMENTARY SCHOOL",0.0545361704197409,0.000280736959436001
"BROOKLYN LATIN SCHOOL (THE)",0.135089592624238,0.000582238486877624
"BROOKLYN PREPARATORY HIGH SCHOOL",0.074030545170589,0.000437717093558499
"BROOKLYN PROSPECT CHARTER SCHOOL",0.0719174151499253,0.000642040442733813
"BROOKLYN PROSPECT CHARTER-CSD 13",0.0947606183330157,0.000582238486877624
"BROOKLYN SCHOLARS CHARTER SCHOOL",0.0580873312717579,0.000578085573276499
"BROOKLYN SCHOOL FOR GLOBAL STUDIES",0.116630326921928,0.000205984514615764
"BROOKLYN SCHOOL FOR MATH AND RESEARCH (THE)",0.00405998915803026,0.000230071413502285
"BROOKLYN SCHOOL FOR MUSIC & THEATER",0.0632461449292515,0.000246683067906782
"BROOKLYN SCHOOL OF INQUIRY",0.00306850422499799,0.000443531172600073
"BROOKLYN SCIENCE AND ENGINEERING ACADEMY",0.0610227501777748,0.000264125305031504
"BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES",0.029503397823328,0.000570610328794476
"BROOKLYN STUDIO SECONDARY SCHOOL",0.00386011673749824,0.00077493367796979
"BROOKLYN TECHNICAL HIGH SCHOOL",0.133784273725396,0.00493532252357609
"BROOKLYN THEATRE ARTS HIGH SCHOOL",0.0696019414779749,0.00028572045575735
"BROOKLYN URBAN GARDEN CHARTER SCHOOL",0.0464318095772721,0.000237546657984309
"BROOKS HILL SCHOOL",6.22439198739041e-05,0.000534895271824807
"BROOKSIDE ELEMENTARY SCHOOL CAMPUS",0.0240434949557809,0.000303993275602297
"BROOKVIEW SCHOOL",0.135089592624238,0.000120434494432604
"BROOME STREET ACADEMY CHARTER HIGH SCHOOL",0.0294896887061763,0.000246683067906782
"BROWNSVILLE ACADEMY HIGH SCHOOL",0.061447920775456,8.88723510640595e-05
"BROWNSVILLE ASCEND CHARTER SCHOOL",0.121034565500071,0.000872942438956323
"BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL",0.00109216429591693,0.000231732578942735
"BROWNSVILLE COLLEGIATE  CHARTER SCHOOL",0.009936907950607,0.000293195700239374
"BUCKMAN HEIGHTS ELEMENTARY SCHOOL",0.033530015925437,0.000300670944721398
"BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS",0.088932739073781,0.000601341889442795
"BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL",0.0110593396008545,0.000582238486877624
"BUFFALO COLLEGIATE CHARTER SCHOOL",0.135089592624238,9.21946819449589e-05
"BUFFALO ELEMENTARY SCHOOL OF TECHNOLOGY",0.243417477621362,0.000451006417082096
"BUFFALO UNITED CHARTER SCHOOL",0.0519183925996588,0.000531572940943907
"BUILD COMMUNITY SCHOOL",0.0185363611873829,0.000295687448400049
"BURGARD VOCATIONAL HIGH SCHOOL",0.00025137015579755,0.000409477281070854
"BUSHWICK ASCEND CHARTER SCHOOL",0.00158153868461658,0.000736726872839447
"BUSHWICK COMMUNITY HIGH SCHOOL",0.0257496114090861,0.000128740321634853
"BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE",0.0688068638648457,0.000257480643269705
"BUSHWICK SCHOOL FOR SOCIAL JUSTICE",0.166813896084175,0.000269108801352853
"BUSINESS OF SPORTS SCHOOL",0.00745026530437391,0.000359642317857362
"BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL",0.0444859251953609,0.000436055928118049
"CALKINS ROAD MIDDLE SCHOOL",0.0862771912707109,0.000554829257110203
"CAMBRIA HEIGHTS ACADEMY",0.00418899152780972,0.000308146189203421
"CANAL VIEW ELEMENTARY SCHOOL",0.00808354726739589,0.000404493784749505
"CANARSIE ASCEND CHARTER SCHOOL",0.100452484111775,0.0007184540529945
"CAPITAL PREP (CP) HARLEM CHARTER",0.0861759709631084,0.000276584045834877
"CASCADES HIGH SCHOOL",0.0791406992597961,0.000136215566116876
"CASEY MIDDLE SCHOOL",0.0489176597710474,0.000522436531021434
"CASTLE BRIDGE SCHOOL",0.173873034177441,0.000162794213164072
"CATHERINE AND COUNT BASIE MIDDLE SCHOOL 72",0.0207552204616411,0.000284059290316901
"CAYUGA HEIGHTS ELEMENTARY SCHOOL",0.0791510870160435,0.000999191012430501
"CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC (THE)",0.0268975210261487,0.000351336490655114
"CENTRAL BROOKLYN ASCEND CHARTER",0.0201859856408618,0.000459312244284345
"CENTRAL PARK EAST HIGH SCHOOL",0.0806194301333364,0.000425258352755126
"CENTRAL PARK EAST I",0.0309916780650127,0.000127079156194403
"CENTRAL PARK EAST II",0.0533952468700876,0.000373762224101185
