"school_name","ls","p"
"BROOKLYN SCHOOL FOR MUSIC & THEATER",0.00462874543993786,0.000246683067906782
"BROOKLYN SCHOOL OF INQUIRY",0.0373577710800985,0.000443531172600073
"BROOKLYN SCIENCE AND ENGINEERING ACADEMY",0.00531822375715331,0.000264125305031504
"BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES",0.0409385108574787,0.000570610328794476
"BROOKLYN STUDIO SECONDARY SCHOOL",0.00137651759270526,0.00077493367796979
"BROOKLYN TECHNICAL HIGH SCHOOL",0.155885633811142,0.00493532252357609
"BROOKLYN THEATRE ARTS HIGH SCHOOL",0.00117277074014766,0.00028572045575735
"BROOKLYN URBAN GARDEN CHARTER SCHOOL",0.0169341530446298,0.000237546657984309
"BROOKS HILL SCHOOL",0.0361816150294351,0.000534895271824807
"BROOKSIDE ELEMENTARY SCHOOL CAMPUS",0.00631291077576249,0.000303993275602297
"BROOKVIEW SCHOOL",0.0124790527068922,0.000120434494432604
"BROOME STREET ACADEMY CHARTER HIGH SCHOOL",0.012934038936246,0.000246683067906782
"BROWNSVILLE ACADEMY HIGH SCHOOL",0.0152264730767695,8.88723510640595e-05
"BROWNSVILLE ASCEND CHARTER SCHOOL",0.00313846935391077,0.000872942438956323
"BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL",0.0904934065009134,0.000231732578942735
"BROWNSVILLE COLLEGIATE  CHARTER SCHOOL",0.000206863590429101,0.000293195700239374
"BUCKMAN HEIGHTS ELEMENTARY SCHOOL",0.0143064906667554,0.000300670944721398
"BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS",0.000168481558206675,0.000601341889442795
"BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL",0.0188036925165539,0.000582238486877624
"BUFFALO COLLEGIATE CHARTER SCHOOL",0.0470816679675197,9.21946819449589e-05
"BUFFALO ELEMENTARY SCHOOL OF TECHNOLOGY",0.000446550233979288,0.000451006417082096
"BUFFALO UNITED CHARTER SCHOOL",0.0203945526460609,0.000531572940943907
"BUILD COMMUNITY SCHOOL",0.0199595577053302,0.000295687448400049
"BURGARD VOCATIONAL HIGH SCHOOL",0.0113199309618432,0.000409477281070854
"BUSHWICK ASCEND CHARTER SCHOOL",0.00202459062261568,0.000736726872839447
"BUSHWICK COMMUNITY HIGH SCHOOL",0.124154028852543,0.000128740321634853
"BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE",0.0223271360519471,0.000257480643269705
"BUSHWICK SCHOOL FOR SOCIAL JUSTICE",0.00603065378125026,0.000269108801352853
"BUSINESS OF SPORTS SCHOOL",0.0113954566073616,0.000359642317857362
"BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL",0.0114823459792102,0.000436055928118049
"CALKINS ROAD MIDDLE SCHOOL",0.0156931446844998,0.000554829257110203
"CAMBRIA HEIGHTS ACADEMY",0.00139843545462093,0.000308146189203421
"CANAL VIEW ELEMENTARY SCHOOL",0.0303402013734191,0.000404493784749505
"CANARSIE ASCEND CHARTER SCHOOL",0.0137140488223559,0.0007184540529945
"CAPITAL PREP (CP) HARLEM CHARTER",0.00675924703450467,0.000276584045834877
"CASCADES HIGH SCHOOL",0.000383262330104241,0.000136215566116876
"CASEY MIDDLE SCHOOL",0.030680553054588,0.000522436531021434
"CASTLE BRIDGE SCHOOL",0.10999813101194,0.000162794213164072
